V1,V2,V3,V4,V5,species,Sample1,Sample2
Met8635_spades_refinement_out_metawrap_50_10_bins_bin.11.fa,Met5678_refinement_out_metawrap_50_10_bins_bin.2.fa,99.4584,815,1665,Klebsiella pneumoniae,Met8635,Met5678
Met8635_spades_refinement_out_metawrap_50_10_bins_bin.11.fa,Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,99.4523,1447,1665,Klebsiella pneumoniae,Met8635,Met8648
Met8635_spades_refinement_out_metawrap_50_10_bins_bin.11.fa,Met5739_refinement_out_metawrap_50_10_bins_bin.5.fa,99.3274,1459,1665,Klebsiella pneumoniae,Met8635,Met5739
Met8635_spades_refinement_out_metawrap_50_10_bins_bin.11.fa,Met5809_refinement_out_metawrap_50_10_bins_bin.12.fa,99.2541,1532,1665,Klebsiella pneumoniae,Met8635,Met5809
Met8635_spades_refinement_out_metawrap_50_10_bins_bin.11.fa,Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,99.2205,1521,1665,Klebsiella pneumoniae,Met8635,Met8661
Met8635_spades_refinement_out_metawrap_50_10_bins_bin.11.fa,Met8720_spades_refinement_out_metawrap_50_10_bins_bin.19.fa,99.2171,1493,1665,Klebsiella pneumoniae,Met8635,Met8720
Met8635_spades_refinement_out_metawrap_50_10_bins_bin.11.fa,Met8587_megahit_refinement_out_metawrap_50_10_bins_bin.3.fa,99.2149,1525,1665,Klebsiella pneumoniae,Met8635,Met8587
Met8635_spades_refinement_out_metawrap_50_10_bins_bin.11.fa,Met5792_refinement_out_metawrap_50_10_bins_bin.2.fa,99.2131,1519,1665,Klebsiella pneumoniae,Met8635,Met5792
Met8635_spades_refinement_out_metawrap_50_10_bins_bin.11.fa,Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,99.1241,1535,1665,Klebsiella pneumoniae,Met8635,Met8710
Met8635_spades_refinement_out_metawrap_50_10_bins_bin.11.fa,Met5763_refinement_out_metawrap_50_10_bins_bin.1.fa,99.092,1488,1665,Klebsiella pneumoniae,Met8635,Met5763
Met8635_spades_refinement_out_metawrap_50_10_bins_bin.11.fa,Met5764_refinement_out_metawrap_50_10_bins_bin.2.fa,99.0755,1552,1665,Klebsiella pneumoniae,Met8635,Met5764
Met8635_spades_refinement_out_metawrap_50_10_bins_bin.11.fa,Met8615_spades_refinement_out_metawrap_50_10_bins_bin.2.fa,98.9997,1399,1665,Klebsiella pneumoniae,Met8635,Met8615
Met8635_spades_refinement_out_metawrap_50_10_bins_bin.11.fa,Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,98.944,1319,1665,Klebsiella pneumoniae,Met8635,Met8697
Met8635_spades_refinement_out_metawrap_50_10_bins_bin.11.fa,Met5715_refinement_out_metawrap_50_10_bins_bin.11.fa,98.9265,995,1665,Klebsiella pneumoniae,Met8635,Met5715
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,99.6914,1511,1588,Klebsiella pneumoniae,Met8648,Met8710
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5764_refinement_out_metawrap_50_10_bins_bin.2.fa,99.6587,1528,1588,Klebsiella pneumoniae,Met8648,Met5764
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met8635_spades_refinement_out_metawrap_50_10_bins_bin.11.fa,99.5335,1456,1588,Klebsiella pneumoniae,Met8648,Met8635
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5701_refinement_out_metawrap_50_10_bins_bin.1.fa,99.5168,1466,1588,Klebsiella pneumoniae,Met8648,Met5701
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5787_refinement_out_metawrap_50_10_bins_bin.2.fa,99.5053,1433,1588,Klebsiella pneumoniae,Met8648,Met5787
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5801_refinement_out_metawrap_50_10_bins_bin.2.fa,99.4874,1462,1588,Klebsiella pneumoniae,Met8648,Met5801
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5712_refinement_out_metawrap_50_10_bins_bin.1.fa,99.4842,1472,1588,Klebsiella pneumoniae,Met8648,Met5712
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met4841_bins_refined_metawrap_50_10_bins_bin.2.spades.fa,99.4699,1441,1588,Klebsiella pneumoniae,Met8648,Met4841
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5750_refinement_out_metawrap_50_10_bins_bin.2.fa,99.4446,1354,1588,Klebsiella pneumoniae,Met8648,Met5750
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met4860_bins_refined_metawrap_50_10_bins_bin.1.spades.fa,99.4441,1406,1588,Klebsiella pneumoniae,Met8648,Met4860
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met8616_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,99.4023,1336,1588,Klebsiella pneumoniae,Met8648,Met8616
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met4847_bins_refined_metawrap_50_10_bins_bin.5.spades.fa,99.3902,1404,1588,Klebsiella pneumoniae,Met8648,Met4847
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5657_refinement_out_metawrap_50_10_bins_bin.15.fa,99.39,1452,1588,Klebsiella pneumoniae,Met8648,Met5657
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met8727_spades_refinement_out_metawrap_50_10_bins_bin.5.fa,99.333,1194,1588,Klebsiella pneumoniae,Met8648,Met8727
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5739_refinement_out_metawrap_50_10_bins_bin.5.fa,99.2151,1380,1588,Klebsiella pneumoniae,Met8648,Met5739
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5792_refinement_out_metawrap_50_10_bins_bin.2.fa,99.1922,1423,1588,Klebsiella pneumoniae,Met8648,Met5792
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met8587_megahit_refinement_out_metawrap_50_10_bins_bin.3.fa,99.1338,1439,1588,Klebsiella pneumoniae,Met8648,Met8587
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met8720_spades_refinement_out_metawrap_50_10_bins_bin.19.fa,99.1316,1396,1588,Klebsiella pneumoniae,Met8648,Met8720
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,99.1049,1429,1588,Klebsiella pneumoniae,Met8648,Met8661
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5763_refinement_out_metawrap_50_10_bins_bin.1.fa,99.0859,1420,1588,Klebsiella pneumoniae,Met8648,Met5763
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5809_refinement_out_metawrap_50_10_bins_bin.12.fa,99.0827,1451,1588,Klebsiella pneumoniae,Met8648,Met5809
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met8615_spades_refinement_out_metawrap_50_10_bins_bin.2.fa,99.0375,1339,1588,Klebsiella pneumoniae,Met8648,Met8615
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,98.924,1242,1588,Klebsiella pneumoniae,Met8648,Met8697
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5678_refinement_out_metawrap_50_10_bins_bin.2.fa,98.8747,756,1588,Klebsiella pneumoniae,Met8648,Met5678
Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5715_refinement_out_metawrap_50_10_bins_bin.11.fa,98.694,957,1588,Klebsiella pneumoniae,Met8648,Met5715
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met8616_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,99.2579,1380,1665,Klebsiella pneumoniae,Met8661,Met8616
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met8720_spades_refinement_out_metawrap_50_10_bins_bin.19.fa,99.2241,1489,1665,Klebsiella pneumoniae,Met8661,Met8720
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5701_refinement_out_metawrap_50_10_bins_bin.1.fa,99.2217,1525,1665,Klebsiella pneumoniae,Met8661,Met5701
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met8635_spades_refinement_out_metawrap_50_10_bins_bin.11.fa,99.2199,1525,1665,Klebsiella pneumoniae,Met8661,Met8635
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met4841_bins_refined_metawrap_50_10_bins_bin.2.spades.fa,99.2118,1496,1665,Klebsiella pneumoniae,Met8661,Met4841
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5792_refinement_out_metawrap_50_10_bins_bin.2.fa,99.2039,1527,1665,Klebsiella pneumoniae,Met8661,Met5792
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met4860_bins_refined_metawrap_50_10_bins_bin.1.spades.fa,99.2038,1465,1665,Klebsiella pneumoniae,Met8661,Met4860
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5787_refinement_out_metawrap_50_10_bins_bin.2.fa,99.189,1498,1665,Klebsiella pneumoniae,Met8661,Met5787
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5712_refinement_out_metawrap_50_10_bins_bin.1.fa,99.1803,1539,1665,Klebsiella pneumoniae,Met8661,Met5712
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5801_refinement_out_metawrap_50_10_bins_bin.2.fa,99.178,1543,1665,Klebsiella pneumoniae,Met8661,Met5801
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5809_refinement_out_metawrap_50_10_bins_bin.12.fa,99.1672,1528,1665,Klebsiella pneumoniae,Met8661,Met5809
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met8587_megahit_refinement_out_metawrap_50_10_bins_bin.3.fa,99.1665,1527,1665,Klebsiella pneumoniae,Met8661,Met8587
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5750_refinement_out_metawrap_50_10_bins_bin.2.fa,99.1619,1402,1665,Klebsiella pneumoniae,Met8661,Met5750
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5657_refinement_out_metawrap_50_10_bins_bin.15.fa,99.1533,1510,1665,Klebsiella pneumoniae,Met8661,Met5657
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met4847_bins_refined_metawrap_50_10_bins_bin.5.spades.fa,99.1286,1470,1665,Klebsiella pneumoniae,Met8661,Met4847
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5739_refinement_out_metawrap_50_10_bins_bin.5.fa,99.1063,1445,1665,Klebsiella pneumoniae,Met8661,Met5739
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5763_refinement_out_metawrap_50_10_bins_bin.1.fa,99.088,1503,1665,Klebsiella pneumoniae,Met8661,Met5763
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met8727_spades_refinement_out_metawrap_50_10_bins_bin.5.fa,99.0795,1233,1665,Klebsiella pneumoniae,Met8661,Met8727
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,99.0609,1538,1665,Klebsiella pneumoniae,Met8661,Met8710
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,99.0348,1423,1665,Klebsiella pneumoniae,Met8661,Met8648
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5764_refinement_out_metawrap_50_10_bins_bin.2.fa,99.0291,1538,1665,Klebsiella pneumoniae,Met8661,Met5764
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,98.9935,1292,1665,Klebsiella pneumoniae,Met8661,Met8697
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met8615_spades_refinement_out_metawrap_50_10_bins_bin.2.fa,98.9798,1428,1665,Klebsiella pneumoniae,Met8661,Met8615
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5715_refinement_out_metawrap_50_10_bins_bin.11.fa,98.7982,975,1665,Klebsiella pneumoniae,Met8661,Met5715
Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5678_refinement_out_metawrap_50_10_bins_bin.2.fa,98.7132,769,1665,Klebsiella pneumoniae,Met8661,Met5678
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met8616_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,99.1045,1195,1483,Klebsiella pneumoniae,Met8697,Met8616
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met4860_bins_refined_metawrap_50_10_bins_bin.1.spades.fa,99.0828,1274,1483,Klebsiella pneumoniae,Met8697,Met4860
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met5792_refinement_out_metawrap_50_10_bins_bin.2.fa,99.0689,1296,1483,Klebsiella pneumoniae,Met8697,Met5792
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met5764_refinement_out_metawrap_50_10_bins_bin.2.fa,99.0529,1337,1483,Klebsiella pneumoniae,Met8697,Met5764
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met8635_spades_refinement_out_metawrap_50_10_bins_bin.11.fa,99.0438,1315,1483,Klebsiella pneumoniae,Met8697,Met8635
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met5763_refinement_out_metawrap_50_10_bins_bin.1.fa,99.0382,1300,1483,Klebsiella pneumoniae,Met8697,Met5763
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,99.0351,1328,1483,Klebsiella pneumoniae,Met8697,Met8710
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,99.0243,1305,1483,Klebsiella pneumoniae,Met8697,Met8661
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met5809_refinement_out_metawrap_50_10_bins_bin.12.fa,99.0237,1294,1483,Klebsiella pneumoniae,Met8697,Met5809
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met5701_refinement_out_metawrap_50_10_bins_bin.1.fa,99.0216,1320,1483,Klebsiella pneumoniae,Met8697,Met5701
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met8587_megahit_refinement_out_metawrap_50_10_bins_bin.3.fa,99.0178,1311,1483,Klebsiella pneumoniae,Met8697,Met8587
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met5801_refinement_out_metawrap_50_10_bins_bin.2.fa,99.0129,1327,1483,Klebsiella pneumoniae,Met8697,Met5801
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met5712_refinement_out_metawrap_50_10_bins_bin.1.fa,99.0117,1327,1483,Klebsiella pneumoniae,Met8697,Met5712
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met8720_spades_refinement_out_metawrap_50_10_bins_bin.19.fa,99.0038,1280,1483,Klebsiella pneumoniae,Met8697,Met8720
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met5739_refinement_out_metawrap_50_10_bins_bin.5.fa,99,1244,1483,Klebsiella pneumoniae,Met8697,Met5739
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met5787_refinement_out_metawrap_50_10_bins_bin.2.fa,98.9999,1289,1483,Klebsiella pneumoniae,Met8697,Met5787
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met4841_bins_refined_metawrap_50_10_bins_bin.2.spades.fa,98.9794,1307,1483,Klebsiella pneumoniae,Met8697,Met4841
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met8615_spades_refinement_out_metawrap_50_10_bins_bin.2.fa,98.9779,1236,1483,Klebsiella pneumoniae,Met8697,Met8615
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met5657_refinement_out_metawrap_50_10_bins_bin.15.fa,98.9767,1306,1483,Klebsiella pneumoniae,Met8697,Met5657
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met4847_bins_refined_metawrap_50_10_bins_bin.5.spades.fa,98.9601,1288,1483,Klebsiella pneumoniae,Met8697,Met4847
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met5750_refinement_out_metawrap_50_10_bins_bin.2.fa,98.9481,1231,1483,Klebsiella pneumoniae,Met8697,Met5750
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,98.9384,1241,1483,Klebsiella pneumoniae,Met8697,Met8648
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met8727_spades_refinement_out_metawrap_50_10_bins_bin.5.fa,98.8152,1087,1483,Klebsiella pneumoniae,Met8697,Met8727
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met5715_refinement_out_metawrap_50_10_bins_bin.11.fa,98.5119,874,1483,Klebsiella pneumoniae,Met8697,Met5715
Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,Met5678_refinement_out_metawrap_50_10_bins_bin.2.fa,98.3672,689,1483,Klebsiella pneumoniae,Met8697,Met5678
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met5764_refinement_out_metawrap_50_10_bins_bin.2.fa,99.9942,1666,1700,Klebsiella pneumoniae,Met8710,Met5764
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met8648_megahit_refinement_out_metawrap_50_10_bins_bin.1.fa,99.5888,1492,1700,Klebsiella pneumoniae,Met8710,Met8648
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met5739_refinement_out_metawrap_50_10_bins_bin.5.fa,99.2148,1454,1700,Klebsiella pneumoniae,Met8710,Met5739
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met8616_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,99.1915,1392,1700,Klebsiella pneumoniae,Met8710,Met8616
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met5701_refinement_out_metawrap_50_10_bins_bin.1.fa,99.1313,1541,1700,Klebsiella pneumoniae,Met8710,Met5701
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met8635_spades_refinement_out_metawrap_50_10_bins_bin.11.fa,99.1279,1527,1700,Klebsiella pneumoniae,Met8710,Met8635
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met5763_refinement_out_metawrap_50_10_bins_bin.1.fa,99.1269,1534,1700,Klebsiella pneumoniae,Met8710,Met5763
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met8615_spades_refinement_out_metawrap_50_10_bins_bin.2.fa,99.1201,1427,1700,Klebsiella pneumoniae,Met8710,Met8615
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met5801_refinement_out_metawrap_50_10_bins_bin.2.fa,99.1196,1546,1700,Klebsiella pneumoniae,Met8710,Met5801
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met4841_bins_refined_metawrap_50_10_bins_bin.2.spades.fa,99.1167,1499,1700,Klebsiella pneumoniae,Met8710,Met4841
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met5787_refinement_out_metawrap_50_10_bins_bin.2.fa,99.1111,1507,1700,Klebsiella pneumoniae,Met8710,Met5787
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met5792_refinement_out_metawrap_50_10_bins_bin.2.fa,99.1055,1542,1700,Klebsiella pneumoniae,Met8710,Met5792
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met4860_bins_refined_metawrap_50_10_bins_bin.1.spades.fa,99.1032,1458,1700,Klebsiella pneumoniae,Met8710,Met4860
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met5712_refinement_out_metawrap_50_10_bins_bin.1.fa,99.1018,1550,1700,Klebsiella pneumoniae,Met8710,Met5712
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met5750_refinement_out_metawrap_50_10_bins_bin.2.fa,99.0984,1407,1700,Klebsiella pneumoniae,Met8710,Met5750
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met5657_refinement_out_metawrap_50_10_bins_bin.15.fa,99.0963,1519,1700,Klebsiella pneumoniae,Met8710,Met5657
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,99.0953,1541,1700,Klebsiella pneumoniae,Met8710,Met8661
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met8720_spades_refinement_out_metawrap_50_10_bins_bin.19.fa,99.0938,1494,1700,Klebsiella pneumoniae,Met8710,Met8720
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met8587_megahit_refinement_out_metawrap_50_10_bins_bin.3.fa,99.0718,1538,1700,Klebsiella pneumoniae,Met8710,Met8587
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met5809_refinement_out_metawrap_50_10_bins_bin.12.fa,99.0706,1537,1700,Klebsiella pneumoniae,Met8710,Met5809
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met8727_spades_refinement_out_metawrap_50_10_bins_bin.5.fa,99.032,1226,1700,Klebsiella pneumoniae,Met8710,Met8727
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met4847_bins_refined_metawrap_50_10_bins_bin.5.spades.fa,99.0198,1487,1700,Klebsiella pneumoniae,Met8710,Met4847
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met8697_Megahit_refinement_outMetawrap_50_10_bins_bin.17.fa,98.9625,1326,1700,Klebsiella pneumoniae,Met8710,Met8697
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met5715_refinement_out_metawrap_50_10_bins_bin.11.fa,98.8019,982,1700,Klebsiella pneumoniae,Met8710,Met5715
Met8710_Megahit_refinement_outMetawrap_50_10_bins_bin.2.fa,Met5678_refinement_out_metawrap_50_10_bins_bin.2.fa,98.5667,783,1700,Klebsiella pneumoniae,Met8710,Met5678
Met8720_spades_refinement_out_metawrap_50_10_bins_bin.19.fa,Met8587_megahit_refinement_out_metawrap_50_10_bins_bin.3.fa,99.9853,1553,1639,Klebsiella pneumoniae,Met8720,Met8587
Met8720_spades_refinement_out_metawrap_50_10_bins_bin.19.fa,Met5792_refinement_out_metawrap_50_10_bins_bin.2.fa,99.9723,1554,1639,Klebsiella pneumoniae,Met8720,Met5792
Met8720_spades_refinement_out_metawrap_50_10_bins_bin.19.fa,Met5701_refinement_out_metawrap_50_10_bins_bin.1.fa,99.2593,1499,1639,Klebsiella pneumoniae,Met8720,Met5701
Met8720_spades_refinement_out_metawrap_50_10_bins_bin.19.fa,Met4860_bins_refined_metawrap_50_10_bins_bin.1.spades.fa,99.2519,1428,1639,Klebsiella pneumoniae,Met8720,Met4860
Met8720_spades_refinement_out_metawrap_50_10_bins_bin.19.fa,Met5801_refinement_out_metawrap_50_10_bins_bin.2.fa,99.2459,1507,1639,Klebsiella pneumoniae,Met8720,Met5801
Met8720_spades_refinement_out_metawrap_50_10_bins_bin.19.fa,Met8635_spades_refinement_out_metawrap_50_10_bins_bin.11.fa,99.2425,1499,1639,Klebsiella pneumoniae,Met8720,Met8635
Met8720_spades_refinement_out_metawrap_50_10_bins_bin.19.fa,Met5657_refinement_out_metawrap_50_10_bins_bin.15.fa,99.2365,1459,1639,Klebsiella pneumoniae,Met8720,Met5657
Met8720_spades_refinement_out_metawrap_50_10_bins_bin.19.fa,Met4841_bins_refined_metawrap_50_10_bins_bin.2.spades.fa,99.2291,1471,1639,Klebsiella pneumoniae,Met8720,Met4841
Met8720_spades_refinement_out_metawrap_50_10_bins_bin.19.fa,Met8616_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,99.2257,1347,1639,Klebsiella pneumoniae,Met8720,Met8616
Met8720_spades_refinement_out_metawrap_50_10_bins_bin.19.fa,Met8661_megahit_refinement_out_metawrap_50_10_bins_bin.2.fa,99.2223,1497,1639,Klebsiella pneumoniae,Met8720,Met8661
